# Serializing assets/vocabularies/countries/latest/countries.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/country
# title: Country
# version: 20210929-0
# description: Country
key,url,deprecated,valid_from,country_code,label_en,label_it,valid_until
SYR,http://publications.europa.eu/resource/authority/country/SYR,false,1946-04-07,SYR,Syria,Siria,
TCA,http://publications.europa.eu/resource/authority/country/TCA,false,1950-05-09,TCA,Turks and Caicos Islands,Isole Turks e Caicos,
TCD,http://publications.europa.eu/resource/authority/country/TCD,false,1960-08-11,TCD,Chad,Ciad,
TGO,http://publications.europa.eu/resource/authority/country/TGO,false,1960-04-27,TGO,Togo,Togo,
THA,http://publications.europa.eu/resource/authority/country/THA,false,1950-05-09,THA,Thailand,Thailandia,
TJK,http://publications.europa.eu/resource/authority/country/TJK,false,1991-12-26,TJK,Tajikistan,Tagikistan,
TKL,http://publications.europa.eu/resource/authority/country/TKL,false,1950-05-09,TKL,Tokelau,Tokelau,
TKM,http://publications.europa.eu/resource/authority/country/TKM,false,1991-12-26,TKM,Turkmenistan,Turkmenistan,
TLS,http://publications.europa.eu/resource/authority/country/TLS,false,2002-05-20,TLS,Timor-Leste,Timor orientale,
TMP,http://publications.europa.eu/resource/authority/country/TMP,true,1975-11-28,TMP,East Timor,,2002-05-19
TON,http://publications.europa.eu/resource/authority/country/TON,false,1970-06-04,TON,Tonga,Tonga,
TTO,http://publications.europa.eu/resource/authority/country/TTO,false,1962-08-31,TTO,Trinidad and Tobago,Trinidad e Tobago,
TUN,http://publications.europa.eu/resource/authority/country/TUN,false,1956-03-20,TUN,Tunisia,Tunisia,
TUR,http://publications.europa.eu/resource/authority/country/TUR,false,1950-05-09,TUR,Turkey,Turchia,
TUV,http://publications.europa.eu/resource/authority/country/TUV,false,1978-10-01,TUV,Tuvalu,Tuvalu,
TWN,http://publications.europa.eu/resource/authority/country/TWN,false,1950-05-09,TWN,Taiwan,Taiwan,
TZA,http://publications.europa.eu/resource/authority/country/TZA,false,1964-04-26,TZA,Tanzania,Tanzania,
UGA,http://publications.europa.eu/resource/authority/country/UGA,false,1962-10-09,UGA,Uganda,Uganda,
UKR,http://publications.europa.eu/resource/authority/country/UKR,false,1991-08-24,UKR,Ukraine,Ucraina,
UMI,http://publications.europa.eu/resource/authority/country/UMI,false,1950-05-09,UMI,United States Minor Outlying Islands,Isole minori periferiche degli Stati Uniti,
URY,http://publications.europa.eu/resource/authority/country/URY,false,1950-05-09,URY,Uruguay,Uruguay,
USA,http://publications.europa.eu/resource/authority/country/USA,false,1950-05-09,USA,United States,Stati Uniti,
UZB,http://publications.europa.eu/resource/authority/country/UZB,false,1991-08-31,UZB,Uzbekistan,Uzbekistan,
VAT,http://publications.europa.eu/resource/authority/country/VAT,false,1950-05-09,VAT,Vatican City State,Stato della Città del Vaticano,
VCT,http://publications.europa.eu/resource/authority/country/VCT,false,1979-10-27,VCT,Saint Vincent and the Grenadines,Saint Vincent e Grenadine,
VDR,http://publications.europa.eu/resource/authority/country/VDR,true,1954-07-20,VDR,Democratic Republic of Vietnam,,1976-07-01
VEN,http://publications.europa.eu/resource/authority/country/VEN,false,1950-05-09,VEN,Venezuela,Venezuela,
VGB,http://publications.europa.eu/resource/authority/country/VGB,false,1950-05-09,VGB,British Virgin Islands,Isole Vergini britanniche,
VIR,http://publications.europa.eu/resource/authority/country/VIR,false,1950-05-09,VIR,US Virgin Islands,Isole Vergini americane,
VNM,http://publications.europa.eu/resource/authority/country/VNM,false,1976-07-02,VNM,Vietnam,Vietnam,
VUT,http://publications.europa.eu/resource/authority/country/VUT,false,1980-07-30,VUT,Vanuatu,Vanuatu,
WAK,http://publications.europa.eu/resource/authority/country/WAK,true,1950-05-09,WAK,Wake Islands,,1986-12-31
WLF,http://publications.europa.eu/resource/authority/country/WLF,false,2018-05-11,WLF,Wallis and Futuna,Wallis e Futuna,
WSM,http://publications.europa.eu/resource/authority/country/WSM,false,1962-01-01,WSM,Samoa,Samoa,
YEM,http://publications.europa.eu/resource/authority/country/YEM,false,1990-05-22,YEM,Yemen,Yemen,
YMD,http://publications.europa.eu/resource/authority/country/YMD,true,1962-09-26,YMD,North Yemen,,1990-05-21
YUG,http://publications.europa.eu/resource/authority/country/YUG,true,1992-04-27,YUG,Yugoslavia,Jugoslavia,2003-02-03
ZAF,http://publications.europa.eu/resource/authority/country/ZAF,false,1950-05-09,ZAF,South Africa,Sud Africa,
ZMB,http://publications.europa.eu/resource/authority/country/ZMB,false,1964-10-24,ZMB,Zambia,Zambia,
ZR0,http://publications.europa.eu/resource/authority/country/ZR0,true,1960-06-30,ZR0,Zaire,,1997-05-17
ZWE,http://publications.europa.eu/resource/authority/country/ZWE,false,1980-04-18,ZWE,Zimbabwe,Zimbabwe,
