# Serializing assets/vocabularies/roles/latest/roles.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/role
# title: Role
# version: 20210929-0
# description: Role
key,url,deprecated,valid_from,country_code,label_en,label_it,valid_until
PRESID_EP,http://publications.europa.eu/resource/authority/role/PRESID_EP,false,1952-07-24,PRESID_EP,President of the European Parliament,Presidente del Parlamento europeo,
PRESID_EURCOU,http://publications.europa.eu/resource/authority/role/PRESID_EURCOU,false,1975-10-03,PRESID_EURCOU,President of the European Council,Presidente del Consiglio europeo,
PRESID_VICE,http://publications.europa.eu/resource/authority/role/PRESID_VICE,false,1952-07-24,PRESID_VICE,Vice-President,Vicepresidente,
PRESID_VICE_COM,http://publications.europa.eu/resource/authority/role/PRESID_VICE_COM,false,1965-04-08,PRESID_VICE_COM,Vice-President of the European Commission,Vicepresidente della Commissione europea,
PRESID_VICE_EP,http://publications.europa.eu/resource/authority/role/PRESID_VICE_EP,false,1952-07-24,PRESID_VICE_EP,Vice-President of the European Parliament,Vicepresidente del Parlamento europeo,
PRESID_VICE_EXEC,http://publications.europa.eu/resource/authority/role/PRESID_VICE_EXEC,false,2019-12-01,PRESID_VICE_EXEC,Executive Vice-President,Vicepresidente esecutivo,
PRESID_VICE_FIRST,http://publications.europa.eu/resource/authority/role/PRESID_VICE_FIRST,false,1952-07-24,PRESID_VICE_FIRST,First Vice-President,Primo vicepresidente,
PRESID_VICE_SECOND,http://publications.europa.eu/resource/authority/role/PRESID_VICE_SECOND,false,2021-09-29,PRESID_VICE_SECOND,Second Vice-President,Secondo vicepresidente,
PRESID_VICE_STOA_EP,http://publications.europa.eu/resource/authority/role/PRESID_VICE_STOA_EP,false,2021-09-29,PRESID_VICE_STOA_EP,EP Vice-President responsible for STOA,Vicepresidente del PE con responsabilità per lo STOA,
PRINTER,http://publications.europa.eu/resource/authority/role/PRINTER,false,1952-07-24,PRINTER,Printer,Stampatore,
PUBLISHER,http://publications.europa.eu/resource/authority/role/PUBLISHER,false,1952-07-24,PUBLISHER,Publisher,Editore,
QUAESTOR,http://publications.europa.eu/resource/authority/role/QUAESTOR,false,1952-07-24,QUAESTOR,Quaestor,Questore,
RAPP,http://publications.europa.eu/resource/authority/role/RAPP,false,1952-07-24,RAPP,Rapporteur,Relatore,
RAPP_CO,http://publications.europa.eu/resource/authority/role/RAPP_CO,false,1952-07-24,RAPP_CO,Co-rapporteur,Correlatore,
RAPP_GEN,http://publications.europa.eu/resource/authority/role/RAPP_GEN,false,1952-07-24,RAPP_GEN,Rapporteur-general,Relatore generale,
RAPP_OPIN,http://publications.europa.eu/resource/authority/role/RAPP_OPIN,false,1952-07-24,RAPP_OPIN,Rapporteur for the opinion,Relatore per parere,
REGISTRAR,http://publications.europa.eu/resource/authority/role/REGISTRAR,false,1952-07-24,REGISTRAR,Registrar,Cancelliere,
REPR_GOV,http://publications.europa.eu/resource/authority/role/REPR_GOV,false,1952-07-24,REPR_GOV,Representatives of the Governments of the Member States,Rappresentanti dei governi degli Stati membri,
REPR_HIGH,http://publications.europa.eu/resource/authority/role/REPR_HIGH,false,2009-12-01,REPR_HIGH,High Representative of the Union,Alto rappresentante dell’Unione,
REPR_PERM,http://publications.europa.eu/resource/authority/role/REPR_PERM,false,1965-04-08,REPR_PERM,Permanent representatives,Rappresentanti permanenti,
RESP_CORP,http://publications.europa.eu/resource/authority/role/RESP_CORP,true,1952-07-24,RESP_CORP,Leading service,Servizio responsabile in via principale,2012-08-02
RESP_INST,http://publications.europa.eu/resource/authority/role/RESP_INST,false,2012-01-01,RESP_INST,Responsible institution,Istituzione responsabile,
RESP_JOINT_CORP,http://publications.europa.eu/resource/authority/role/RESP_JOINT_CORP,true,1952-07-24,RESP_JOINT_CORP,Joint leading service,Servizio congiuntamente responsabile,2012-08-02
RESP_JOINT_PERS,http://publications.europa.eu/resource/authority/role/RESP_JOINT_PERS,true,1952-07-24,RESP_JOINT_PERS,Joint leading person,Persona congiuntamente responsabile,2012-08-02
RESP_PERS,http://publications.europa.eu/resource/authority/role/RESP_PERS,true,1952-07-24,RESP_PERS,Leading person,Responsabile,2012-08-02
SECR_BUREAU,http://publications.europa.eu/resource/authority/role/SECR_BUREAU,false,1962-03-30,SECR_BUREAU,Secretary to the Bureau,Segretario dell’Uff. di presidenza,
SEC_GEN,http://publications.europa.eu/resource/authority/role/SEC_GEN,false,1952-07-24,SEC_GEN,Secretary-General,Segretario generale,
SIGN,http://publications.europa.eu/resource/authority/role/SIGN,false,1952-07-24,SIGN,Signatory,Firmatario,
SPEAK,http://publications.europa.eu/resource/authority/role/SPEAK,false,1952-07-24,SPEAK,Speaker,Oratore,
TAKING_OVER,http://publications.europa.eu/resource/authority/role/TAKING_OVER,false,1952-07-24,TAKING_OVER,Taking over,Responsabile,
TENDER,http://publications.europa.eu/resource/authority/role/TENDER,false,1952-07-24,TENDER,Tenderer,Offerente,
TRANSL,http://publications.europa.eu/resource/authority/role/TRANSL,false,1952-07-24,TRANSL,Translator,Traduttore,
TREASURER,http://publications.europa.eu/resource/authority/role/TREASURER,false,1952-07-24,TREASURER,Treasurer,Tesoriere,
TREASURER_CO,http://publications.europa.eu/resource/authority/role/TREASURER_CO,false,1952-07-24,TREASURER_CO,Co-treasurer,Cotesoriere,
TREASURER_DEP,http://publications.europa.eu/resource/authority/role/TREASURER_DEP,false,2021-09-29,TREASURER_DEP,Deputy Treasurer,Tesoriere aggiunto,
TREA_CHAIR_VICE_MEM_BU,http://publications.europa.eu/resource/authority/role/TREA_CHAIR_VICE_MEM_BU,false,2021-09-29,TREA_CHAIR_VICE_MEM_BU,Treasurer/Vice-Chair/Member of the Bureau,Tesoriere/Vicepresidente/Membro dell’ufficio di presidenza,
OP_DATPRO,http://publications.europa.eu/resource/authority/roles/OP_DATPRO,false,1952-07-23,OP_DATPRO,Provisional data,Dati provvisori,
