# Serializing assets/vocabularies/languages/latest/languages.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/language
# title: Language
# version: 20210929-0
# description: Language
key,url,deprecated,valid_until,valid_from,country_code,label_en,label_it
MZH,http://publications.europa.eu/resource/authority/language/MZH,false,,1950-05-09,MZH,,
MZI,http://publications.europa.eu/resource/authority/language/MZI,false,,1950-05-09,MZI,,
MZJ,http://publications.europa.eu/resource/authority/language/MZJ,false,,1950-05-09,MZJ,,
MZK,http://publications.europa.eu/resource/authority/language/MZK,false,,1950-05-09,MZK,,
MZL,http://publications.europa.eu/resource/authority/language/MZL,false,,1950-05-09,MZL,,
MZM,http://publications.europa.eu/resource/authority/language/MZM,false,,1950-05-09,MZM,,
MZN,http://publications.europa.eu/resource/authority/language/MZN,false,,1950-05-09,MZN,,
MZO,http://publications.europa.eu/resource/authority/language/MZO,false,,1950-05-09,MZO,,
MZP,http://publications.europa.eu/resource/authority/language/MZP,false,,1950-05-09,MZP,Movima,movima
MZQ,http://publications.europa.eu/resource/authority/language/MZQ,false,,1950-05-09,MZQ,,
MZR,http://publications.europa.eu/resource/authority/language/MZR,false,,1950-05-09,MZR,,
MZS,http://publications.europa.eu/resource/authority/language/MZS,false,,1950-05-09,MZS,,
MZT,http://publications.europa.eu/resource/authority/language/MZT,false,,1950-05-09,MZT,,
MZU,http://publications.europa.eu/resource/authority/language/MZU,false,,1950-05-09,MZU,,
MZV,http://publications.europa.eu/resource/authority/language/MZV,false,,1950-05-09,MZV,,
MZW,http://publications.europa.eu/resource/authority/language/MZW,false,,1950-05-09,MZW,,
MZX,http://publications.europa.eu/resource/authority/language/MZX,false,,1950-05-09,MZX,,
MZY,http://publications.europa.eu/resource/authority/language/MZY,false,,1950-05-09,MZY,Mozambican Sign Language,lingua dei segni del Mozambico
MZZ,http://publications.europa.eu/resource/authority/language/MZZ,false,,1950-05-09,MZZ,,
NAA,http://publications.europa.eu/resource/authority/language/NAA,false,,1950-05-09,NAA,,
NAB,http://publications.europa.eu/resource/authority/language/NAB,false,,1950-05-09,NAB,,
NAC,http://publications.europa.eu/resource/authority/language/NAC,false,,1950-05-09,NAC,,
NAD,http://publications.europa.eu/resource/authority/language/NAD,false,,1950-05-09,NAD,,
NAE,http://publications.europa.eu/resource/authority/language/NAE,false,,1950-05-09,NAE,,
NAF,http://publications.europa.eu/resource/authority/language/NAF,false,,1950-05-09,NAF,,
NAG,http://publications.europa.eu/resource/authority/language/NAG,false,,1950-05-09,NAG,,
NAH,http://publications.europa.eu/resource/authority/language/NAH,false,,1950-05-09,NAH,Nahuatl languages,
NAI,http://publications.europa.eu/resource/authority/language/NAI,false,,1950-05-09,NAI,North American Indian languages,
NAJ,http://publications.europa.eu/resource/authority/language/NAJ,false,,1950-05-09,NAJ,,
NAK,http://publications.europa.eu/resource/authority/language/NAK,false,,1950-05-09,NAK,,
NAL,http://publications.europa.eu/resource/authority/language/NAL,false,,1950-05-09,NAL,,
NAM,http://publications.europa.eu/resource/authority/language/NAM,false,,1950-05-09,NAM,,
NAN,http://publications.europa.eu/resource/authority/language/NAN,false,,1950-05-09,NAN,,
NAO,http://publications.europa.eu/resource/authority/language/NAO,false,,1950-05-09,NAO,,
NAP,http://publications.europa.eu/resource/authority/language/NAP,false,,1950-05-09,NAP,,
NAQ,http://publications.europa.eu/resource/authority/language/NAQ,false,,1950-05-09,NAQ,,
NAR,http://publications.europa.eu/resource/authority/language/NAR,false,,1950-05-09,NAR,,
NAS,http://publications.europa.eu/resource/authority/language/NAS,false,,1950-05-09,NAS,,
NAT,http://publications.europa.eu/resource/authority/language/NAT,false,,1950-05-09,NAT,,
NAU,http://publications.europa.eu/resource/authority/language/NAU,false,,1950-05-09,NAU,Nauruan,nauru
NAV,http://publications.europa.eu/resource/authority/language/NAV,false,,1950-05-09,NAV,,
NAW,http://publications.europa.eu/resource/authority/language/NAW,false,,1950-05-09,NAW,,
NAX,http://publications.europa.eu/resource/authority/language/NAX,false,,1950-05-09,NAX,,
NAY,http://publications.europa.eu/resource/authority/language/NAY,false,,1950-05-09,NAY,,
NAZ,http://publications.europa.eu/resource/authority/language/NAZ,false,,1950-05-09,NAZ,,
NBA,http://publications.europa.eu/resource/authority/language/NBA,false,,1950-05-09,NBA,,
NBB,http://publications.europa.eu/resource/authority/language/NBB,false,,1950-05-09,NBB,,
NBC,http://publications.europa.eu/resource/authority/language/NBC,false,,1950-05-09,NBC,,
NBD,http://publications.europa.eu/resource/authority/language/NBD,false,,1950-05-09,NBD,,
NBE,http://publications.europa.eu/resource/authority/language/NBE,false,,1950-05-09,NBE,,
NBF,http://publications.europa.eu/resource/authority/language/NBF,false,,1950-05-09,NBF,,
NBG,http://publications.europa.eu/resource/authority/language/NBG,false,,1950-05-09,NBG,,
NBH,http://publications.europa.eu/resource/authority/language/NBH,false,,1950-05-09,NBH,,
NBI,http://publications.europa.eu/resource/authority/language/NBI,false,,1950-05-09,NBI,,
NBJ,http://publications.europa.eu/resource/authority/language/NBJ,false,,1950-05-09,NBJ,,
NBK,http://publications.europa.eu/resource/authority/language/NBK,false,,1950-05-09,NBK,,
NBL,http://publications.europa.eu/resource/authority/language/NBL,false,,1950-05-09,NBL,Southern Ndebele,ndebele del Sud
NBM,http://publications.europa.eu/resource/authority/language/NBM,false,,1950-05-09,NBM,,
NBN,http://publications.europa.eu/resource/authority/language/NBN,false,,1950-05-09,NBN,,
NBO,http://publications.europa.eu/resource/authority/language/NBO,false,,1950-05-09,NBO,,
NBP,http://publications.europa.eu/resource/authority/language/NBP,false,,1950-05-09,NBP,,
NBQ,http://publications.europa.eu/resource/authority/language/NBQ,false,,1950-05-09,NBQ,,
NBR,http://publications.europa.eu/resource/authority/language/NBR,false,,1950-05-09,NBR,,
NBS,http://publications.europa.eu/resource/authority/language/NBS,false,,1950-05-09,NBS,Namibian Sign Language,lingua dei segni della Namibia
NBT,http://publications.europa.eu/resource/authority/language/NBT,false,,1950-05-09,NBT,,
NBU,http://publications.europa.eu/resource/authority/language/NBU,false,,1950-05-09,NBU,,
NBV,http://publications.europa.eu/resource/authority/language/NBV,false,,1950-05-09,NBV,,
NBW,http://publications.europa.eu/resource/authority/language/NBW,false,,1950-05-09,NBW,,
NBX,http://publications.europa.eu/resource/authority/language/NBX,false,,1950-05-09,NBX,,
NBY,http://publications.europa.eu/resource/authority/language/NBY,false,,1950-05-09,NBY,,
NCA,http://publications.europa.eu/resource/authority/language/NCA,false,,1950-05-09,NCA,,
NCB,http://publications.europa.eu/resource/authority/language/NCB,false,,1950-05-09,NCB,,
NCC,http://publications.europa.eu/resource/authority/language/NCC,false,,1950-05-09,NCC,,
NCD,http://publications.europa.eu/resource/authority/language/NCD,false,,1950-05-09,NCD,,
NCE,http://publications.europa.eu/resource/authority/language/NCE,false,,1950-05-09,NCE,,
NCF,http://publications.europa.eu/resource/authority/language/NCF,false,,1950-05-09,NCF,,
NCG,http://publications.europa.eu/resource/authority/language/NCG,false,,1950-05-09,NCG,,
NCH,http://publications.europa.eu/resource/authority/language/NCH,false,,1950-05-09,NCH,,
NCI,http://publications.europa.eu/resource/authority/language/NCI,false,,1950-05-09,NCI,,
NCJ,http://publications.europa.eu/resource/authority/language/NCJ,false,,1950-05-09,NCJ,,
NCK,http://publications.europa.eu/resource/authority/language/NCK,false,,1950-05-09,NCK,,
NCL,http://publications.europa.eu/resource/authority/language/NCL,false,,1950-05-09,NCL,,
NCM,http://publications.europa.eu/resource/authority/language/NCM,false,,1950-05-09,NCM,,
NCN,http://publications.europa.eu/resource/authority/language/NCN,false,,1950-05-09,NCN,,
NCO,http://publications.europa.eu/resource/authority/language/NCO,false,,1950-05-09,NCO,,
NCP,http://publications.europa.eu/resource/authority/language/NCP,false,,1950-05-09,NCP,,
NCR,http://publications.europa.eu/resource/authority/language/NCR,false,,1950-05-09,NCR,,
NCS,http://publications.europa.eu/resource/authority/language/NCS,false,,1950-05-09,NCS,Nicaraguan Sign Language,lingua dei segni del Nicaragua
NCT,http://publications.europa.eu/resource/authority/language/NCT,false,,1950-05-09,NCT,,
NCU,http://publications.europa.eu/resource/authority/language/NCU,false,,1950-05-09,NCU,,
NCX,http://publications.europa.eu/resource/authority/language/NCX,false,,1950-05-09,NCX,,
NCZ,http://publications.europa.eu/resource/authority/language/NCZ,false,,1950-05-09,NCZ,,
NDA,http://publications.europa.eu/resource/authority/language/NDA,false,,1950-05-09,NDA,,
NDB,http://publications.europa.eu/resource/authority/language/NDB,false,,1950-05-09,NDB,,
NDC,http://publications.europa.eu/resource/authority/language/NDC,false,,1950-05-09,NDC,,
NDD,http://publications.europa.eu/resource/authority/language/NDD,false,,1950-05-09,NDD,,
NDE,http://publications.europa.eu/resource/authority/language/NDE,false,,1950-05-09,NDE,,
NDF,http://publications.europa.eu/resource/authority/language/NDF,false,,1950-05-09,NDF,,
NDG,http://publications.europa.eu/resource/authority/language/NDG,false,,1950-05-09,NDG,,
NDH,http://publications.europa.eu/resource/authority/language/NDH,false,,1950-05-09,NDH,,
NDI,http://publications.europa.eu/resource/authority/language/NDI,false,,1950-05-09,NDI,,
NDJ,http://publications.europa.eu/resource/authority/language/NDJ,false,,1950-05-09,NDJ,,
NDK,http://publications.europa.eu/resource/authority/language/NDK,false,,1950-05-09,NDK,,
NDL,http://publications.europa.eu/resource/authority/language/NDL,false,,1950-05-09,NDL,,
NDM,http://publications.europa.eu/resource/authority/language/NDM,false,,1950-05-09,NDM,,
NDN,http://publications.europa.eu/resource/authority/language/NDN,false,,1950-05-09,NDN,,
NDO,http://publications.europa.eu/resource/authority/language/NDO,false,,1950-05-09,NDO,,
NDP,http://publications.europa.eu/resource/authority/language/NDP,false,,1950-05-09,NDP,,
NDQ,http://publications.europa.eu/resource/authority/language/NDQ,false,,1950-05-09,NDQ,,
NDR,http://publications.europa.eu/resource/authority/language/NDR,false,,1950-05-09,NDR,,
NDS,http://publications.europa.eu/resource/authority/language/NDS,false,,1950-05-09,NDS,,
NDT,http://publications.europa.eu/resource/authority/language/NDT,false,,1950-05-09,NDT,,
NDU,http://publications.europa.eu/resource/authority/language/NDU,false,,1950-05-09,NDU,,
NDV,http://publications.europa.eu/resource/authority/language/NDV,false,,1950-05-09,NDV,,
NDW,http://publications.europa.eu/resource/authority/language/NDW,false,,1950-05-09,NDW,,
NDX,http://publications.europa.eu/resource/authority/language/NDX,false,,1950-05-09,NDX,,
NDY,http://publications.europa.eu/resource/authority/language/NDY,false,,1950-05-09,NDY,,
NDZ,http://publications.europa.eu/resource/authority/language/NDZ,false,,1950-05-09,NDZ,,
NEA,http://publications.europa.eu/resource/authority/language/NEA,false,,1950-05-09,NEA,,
NEB,http://publications.europa.eu/resource/authority/language/NEB,false,,1950-05-09,NEB,,
NEC,http://publications.europa.eu/resource/authority/language/NEC,false,,1950-05-09,NEC,,
NED,http://publications.europa.eu/resource/authority/language/NED,false,,1950-05-09,NED,,
NEE,http://publications.europa.eu/resource/authority/language/NEE,false,,1950-05-09,NEE,,
NEF,http://publications.europa.eu/resource/authority/language/NEF,false,,1950-05-09,NEF,,
NEG,http://publications.europa.eu/resource/authority/language/NEG,false,,1950-05-09,NEG,,
NEH,http://publications.europa.eu/resource/authority/language/NEH,false,,1950-05-09,NEH,,
NEI,http://publications.europa.eu/resource/authority/language/NEI,false,,1950-05-09,NEI,,
NEJ,http://publications.europa.eu/resource/authority/language/NEJ,false,,1950-05-09,NEJ,,
NEK,http://publications.europa.eu/resource/authority/language/NEK,false,,1950-05-09,NEK,,
NEM,http://publications.europa.eu/resource/authority/language/NEM,false,,1950-05-09,NEM,,
NEN,http://publications.europa.eu/resource/authority/language/NEN,false,,1950-05-09,NEN,,
NEO,http://publications.europa.eu/resource/authority/language/NEO,false,,1950-05-09,NEO,,
NEP,http://publications.europa.eu/resource/authority/language/NEP,false,,1950-05-09,NEP,Nepali,nepalese
NEQ,http://publications.europa.eu/resource/authority/language/NEQ,false,,1950-05-09,NEQ,,
NER,http://publications.europa.eu/resource/authority/language/NER,false,,1950-05-09,NER,,
NES,http://publications.europa.eu/resource/authority/language/NES,false,,1950-05-09,NES,,
NET,http://publications.europa.eu/resource/authority/language/NET,false,,1950-05-09,NET,,
NEV,http://publications.europa.eu/resource/authority/language/NEV,false,,1950-05-09,NEV,,
NEW,http://publications.europa.eu/resource/authority/language/NEW,false,,1950-05-09,NEW,,
NEX,http://publications.europa.eu/resource/authority/language/NEX,false,,1950-05-09,NEX,,
NEY,http://publications.europa.eu/resource/authority/language/NEY,false,,1950-05-09,NEY,,
NEZ,http://publications.europa.eu/resource/authority/language/NEZ,false,,1950-05-09,NEZ,,
NFA,http://publications.europa.eu/resource/authority/language/NFA,false,,1950-05-09,NFA,,
NFD,http://publications.europa.eu/resource/authority/language/NFD,false,,1950-05-09,NFD,,
NFL,http://publications.europa.eu/resource/authority/language/NFL,false,,1950-05-09,NFL,,
NFR,http://publications.europa.eu/resource/authority/language/NFR,false,,1950-05-09,NFR,,
NFU,http://publications.europa.eu/resource/authority/language/NFU,false,,1950-05-09,NFU,,
NGA,http://publications.europa.eu/resource/authority/language/NGA,false,,1950-05-09,NGA,,
NGB,http://publications.europa.eu/resource/authority/language/NGB,false,,1950-05-09,NGB,,
NGC,http://publications.europa.eu/resource/authority/language/NGC,false,,1950-05-09,NGC,,
NGD,http://publications.europa.eu/resource/authority/language/NGD,false,,1950-05-09,NGD,,
NGE,http://publications.europa.eu/resource/authority/language/NGE,false,,1950-05-09,NGE,,
NGG,http://publications.europa.eu/resource/authority/language/NGG,false,,1950-05-09,NGG,,
NGH,http://publications.europa.eu/resource/authority/language/NGH,false,,1950-05-09,NGH,,
NGI,http://publications.europa.eu/resource/authority/language/NGI,false,,1950-05-09,NGI,,
NGJ,http://publications.europa.eu/resource/authority/language/NGJ,false,,1950-05-09,NGJ,,
NGK,http://publications.europa.eu/resource/authority/language/NGK,false,,1950-05-09,NGK,,
NGL,http://publications.europa.eu/resource/authority/language/NGL,false,,1950-05-09,NGL,,
NGM,http://publications.europa.eu/resource/authority/language/NGM,false,,1950-05-09,NGM,,
NGN,http://publications.europa.eu/resource/authority/language/NGN,false,,1950-05-09,NGN,,
NGO,http://publications.europa.eu/resource/authority/language/NGO,false,,1950-05-09,NGO,,
NGP,http://publications.europa.eu/resource/authority/language/NGP,false,,1950-05-09,NGP,,
NGQ,http://publications.europa.eu/resource/authority/language/NGQ,false,,1950-05-09,NGQ,,
NGR,http://publications.europa.eu/resource/authority/language/NGR,false,,1950-05-09,NGR,,
NGS,http://publications.europa.eu/resource/authority/language/NGS,false,,1950-05-09,NGS,,
NGT,http://publications.europa.eu/resource/authority/language/NGT,false,,1950-05-09,NGT,,
NGU,http://publications.europa.eu/resource/authority/language/NGU,false,,1950-05-09,NGU,,
NGV,http://publications.europa.eu/resource/authority/language/NGV,false,,1950-05-09,NGV,,
NGW,http://publications.europa.eu/resource/authority/language/NGW,false,,1950-05-09,NGW,,
NGX,http://publications.europa.eu/resource/authority/language/NGX,false,,1950-05-09,NGX,,
NGY,http://publications.europa.eu/resource/authority/language/NGY,false,,1950-05-09,NGY,,
NGZ,http://publications.europa.eu/resource/authority/language/NGZ,false,,1950-05-09,NGZ,,
NHA,http://publications.europa.eu/resource/authority/language/NHA,false,,1950-05-09,NHA,,
NHB,http://publications.europa.eu/resource/authority/language/NHB,false,,1950-05-09,NHB,,
NHC,http://publications.europa.eu/resource/authority/language/NHC,false,,1950-05-09,NHC,,
NHD,http://publications.europa.eu/resource/authority/language/NHD,false,,1950-05-09,NHD,,
NHE,http://publications.europa.eu/resource/authority/language/NHE,false,,1950-05-09,NHE,,
NHF,http://publications.europa.eu/resource/authority/language/NHF,false,,1950-05-09,NHF,,
NHG,http://publications.europa.eu/resource/authority/language/NHG,false,,1950-05-09,NHG,,
NHH,http://publications.europa.eu/resource/authority/language/NHH,false,,1950-05-09,NHH,,
NHI,http://publications.europa.eu/resource/authority/language/NHI,false,,1950-05-09,NHI,,
NHK,http://publications.europa.eu/resource/authority/language/NHK,false,,1950-05-09,NHK,,
NHM,http://publications.europa.eu/resource/authority/language/NHM,false,,1950-05-09,NHM,,
NHN,http://publications.europa.eu/resource/authority/language/NHN,false,,1950-05-09,NHN,,
NHO,http://publications.europa.eu/resource/authority/language/NHO,false,,1950-05-09,NHO,,
NHP,http://publications.europa.eu/resource/authority/language/NHP,false,,1950-05-09,NHP,,
NHQ,http://publications.europa.eu/resource/authority/language/NHQ,false,,1950-05-09,NHQ,,
NHR,http://publications.europa.eu/resource/authority/language/NHR,false,,1950-05-09,NHR,,
NHT,http://publications.europa.eu/resource/authority/language/NHT,false,,1950-05-09,NHT,,
NHU,http://publications.europa.eu/resource/authority/language/NHU,false,,1950-05-09,NHU,,
NHV,http://publications.europa.eu/resource/authority/language/NHV,false,,1950-05-09,NHV,,
NHW,http://publications.europa.eu/resource/authority/language/NHW,false,,1950-05-09,NHW,,
NHX,http://publications.europa.eu/resource/authority/language/NHX,false,,1950-05-09,NHX,,
NHY,http://publications.europa.eu/resource/authority/language/NHY,false,,1950-05-09,NHY,,
NHZ,http://publications.europa.eu/resource/authority/language/NHZ,false,,1950-05-09,NHZ,,
NIA,http://publications.europa.eu/resource/authority/language/NIA,false,,1950-05-09,NIA,,
NIB,http://publications.europa.eu/resource/authority/language/NIB,false,,1950-05-09,NIB,,
NIC,http://publications.europa.eu/resource/authority/language/NIC,false,,1950-05-09,NIC,Niger-Kordofanian languages,
NID,http://publications.europa.eu/resource/authority/language/NID,false,,1950-05-09,NID,,
NIE,http://publications.europa.eu/resource/authority/language/NIE,false,,1950-05-09,NIE,,
NIF,http://publications.europa.eu/resource/authority/language/NIF,false,,1950-05-09,NIF,,
NIG,http://publications.europa.eu/resource/authority/language/NIG,false,,1950-05-09,NIG,,
NIH,http://publications.europa.eu/resource/authority/language/NIH,false,,1950-05-09,NIH,,
NII,http://publications.europa.eu/resource/authority/language/NII,false,,1950-05-09,NII,,
NIJ,http://publications.europa.eu/resource/authority/language/NIJ,false,,1950-05-09,NIJ,,
NIK,http://publications.europa.eu/resource/authority/language/NIK,false,,1950-05-09,NIK,,
NIL,http://publications.europa.eu/resource/authority/language/NIL,false,,1950-05-09,NIL,,
NIM,http://publications.europa.eu/resource/authority/language/NIM,false,,1950-05-09,NIM,,
NIN,http://publications.europa.eu/resource/authority/language/NIN,false,,1950-05-09,NIN,,
NIO,http://publications.europa.eu/resource/authority/language/NIO,false,,1950-05-09,NIO,,
NIQ,http://publications.europa.eu/resource/authority/language/NIQ,false,,1950-05-09,NIQ,,
NIR,http://publications.europa.eu/resource/authority/language/NIR,false,,1950-05-09,NIR,,
NIS,http://publications.europa.eu/resource/authority/language/NIS,false,,1950-05-09,NIS,,
NIT,http://publications.europa.eu/resource/authority/language/NIT,false,,1950-05-09,NIT,,
NIU,http://publications.europa.eu/resource/authority/language/NIU,false,,1950-05-09,NIU,Niuean,niueano
NIV,http://publications.europa.eu/resource/authority/language/NIV,false,,1950-05-09,NIV,,
NIW,http://publications.europa.eu/resource/authority/language/NIW,false,,1950-05-09,NIW,,
NIX,http://publications.europa.eu/resource/authority/language/NIX,false,,1950-05-09,NIX,,
NIY,http://publications.europa.eu/resource/authority/language/NIY,false,,1950-05-09,NIY,,
NIZ,http://publications.europa.eu/resource/authority/language/NIZ,false,,1950-05-09,NIZ,,
NJA,http://publications.europa.eu/resource/authority/language/NJA,false,,1950-05-09,NJA,,
NJB,http://publications.europa.eu/resource/authority/language/NJB,false,,1950-05-09,NJB,,
NJD,http://publications.europa.eu/resource/authority/language/NJD,false,,1950-05-09,NJD,,
NJH,http://publications.europa.eu/resource/authority/language/NJH,false,,1950-05-09,NJH,,
NJI,http://publications.europa.eu/resource/authority/language/NJI,false,,1950-05-09,NJI,,
NJJ,http://publications.europa.eu/resource/authority/language/NJJ,false,,1950-05-09,NJJ,,
NJL,http://publications.europa.eu/resource/authority/language/NJL,false,,1950-05-09,NJL,,
NJM,http://publications.europa.eu/resource/authority/language/NJM,false,,1950-05-09,NJM,,
NJN,http://publications.europa.eu/resource/authority/language/NJN,false,,1950-05-09,NJN,,
NJO,http://publications.europa.eu/resource/authority/language/NJO,false,,1950-05-09,NJO,,
NJR,http://publications.europa.eu/resource/authority/language/NJR,false,,1950-05-09,NJR,,
NJS,http://publications.europa.eu/resource/authority/language/NJS,false,,1950-05-09,NJS,,
NJT,http://publications.europa.eu/resource/authority/language/NJT,false,,1950-05-09,NJT,,
NJU,http://publications.europa.eu/resource/authority/language/NJU,false,,1950-05-09,NJU,,
NJX,http://publications.europa.eu/resource/authority/language/NJX,false,,1950-05-09,NJX,,
NJY,http://publications.europa.eu/resource/authority/language/NJY,false,,1950-05-09,NJY,,
NKA,http://publications.europa.eu/resource/authority/language/NKA,false,,1950-05-09,NKA,,
NKB,http://publications.europa.eu/resource/authority/language/NKB,false,,1950-05-09,NKB,,
NKC,http://publications.europa.eu/resource/authority/language/NKC,false,,1950-05-09,NKC,,
NKD,http://publications.europa.eu/resource/authority/language/NKD,false,,1950-05-09,NKD,,
NKE,http://publications.europa.eu/resource/authority/language/NKE,false,,1950-05-09,NKE,,
NKF,http://publications.europa.eu/resource/authority/language/NKF,false,,1950-05-09,NKF,,
NKG,http://publications.europa.eu/resource/authority/language/NKG,false,,1950-05-09,NKG,,
NKH,http://publications.europa.eu/resource/authority/language/NKH,false,,1950-05-09,NKH,,
NKI,http://publications.europa.eu/resource/authority/language/NKI,false,,1950-05-09,NKI,,
NKJ,http://publications.europa.eu/resource/authority/language/NKJ,false,,1950-05-09,NKJ,,
NKK,http://publications.europa.eu/resource/authority/language/NKK,false,,1950-05-09,NKK,,
NKM,http://publications.europa.eu/resource/authority/language/NKM,false,,1950-05-09,NKM,,
NKN,http://publications.europa.eu/resource/authority/language/NKN,false,,1950-05-09,NKN,,
NKO,http://publications.europa.eu/resource/authority/language/NKO,false,,1950-05-09,NKO,,
NKP,http://publications.europa.eu/resource/authority/language/NKP,false,,1950-05-09,NKP,,
NKR,http://publications.europa.eu/resource/authority/language/NKR,false,,1950-05-09,NKR,,
NKS,http://publications.europa.eu/resource/authority/language/NKS,false,,1950-05-09,NKS,,
NKT,http://publications.europa.eu/resource/authority/language/NKT,false,,1950-05-09,NKT,,
NKU,http://publications.europa.eu/resource/authority/language/NKU,false,,1950-05-09,NKU,,
NKV,http://publications.europa.eu/resource/authority/language/NKV,false,,1950-05-09,NKV,,
NKW,http://publications.europa.eu/resource/authority/language/NKW,false,,1950-05-09,NKW,,
NKX,http://publications.europa.eu/resource/authority/language/NKX,false,,1950-05-09,NKX,,
NKZ,http://publications.europa.eu/resource/authority/language/NKZ,false,,1950-05-09,NKZ,,
NLA,http://publications.europa.eu/resource/authority/language/NLA,false,,1950-05-09,NLA,,
NLC,http://publications.europa.eu/resource/authority/language/NLC,false,,1950-05-09,NLC,,
NLD,http://publications.europa.eu/resource/authority/language/NLD,false,,1950-05-09,NLD,Dutch,neerlandese
NLE,http://publications.europa.eu/resource/authority/language/NLE,false,,1950-05-09,NLE,,
NLG,http://publications.europa.eu/resource/authority/language/NLG,false,,1950-05-09,NLG,,
NLI,http://publications.europa.eu/resource/authority/language/NLI,false,,1950-05-09,NLI,,
NLJ,http://publications.europa.eu/resource/authority/language/NLJ,false,,1950-05-09,NLJ,,
NLK,http://publications.europa.eu/resource/authority/language/NLK,false,,1950-05-09,NLK,,
NLL,http://publications.europa.eu/resource/authority/language/NLL,false,,1950-05-09,NLL,,
NLN,http://publications.europa.eu/resource/authority/language/NLN,false,,1950-05-09,NLN,,
NLO,http://publications.europa.eu/resource/authority/language/NLO,false,,1950-05-09,NLO,,
NLR,http://publications.europa.eu/resource/authority/language/NLR,false,,1950-05-09,NLR,,
NLU,http://publications.europa.eu/resource/authority/language/NLU,false,,1950-05-09,NLU,,
NLV,http://publications.europa.eu/resource/authority/language/NLV,false,,1950-05-09,NLV,,
NLX,http://publications.europa.eu/resource/authority/language/NLX,false,,1950-05-09,NLX,,
NLY,http://publications.europa.eu/resource/authority/language/NLY,false,,1950-05-09,NLY,,
NLZ,http://publications.europa.eu/resource/authority/language/NLZ,false,,1950-05-09,NLZ,,
NMA,http://publications.europa.eu/resource/authority/language/NMA,false,,1950-05-09,NMA,,
NMB,http://publications.europa.eu/resource/authority/language/NMB,false,,1950-05-09,NMB,,
NMC,http://publications.europa.eu/resource/authority/language/NMC,false,,1950-05-09,NMC,,
NMD,http://publications.europa.eu/resource/authority/language/NMD,false,,1950-05-09,NMD,,
NME,http://publications.europa.eu/resource/authority/language/NME,false,,1950-05-09,NME,,
NMF,http://publications.europa.eu/resource/authority/language/NMF,false,,1950-05-09,NMF,,
NMG,http://publications.europa.eu/resource/authority/language/NMG,false,,1950-05-09,NMG,,
NMH,http://publications.europa.eu/resource/authority/language/NMH,false,,1950-05-09,NMH,,
NMI,http://publications.europa.eu/resource/authority/language/NMI,false,,1950-05-09,NMI,,
NMJ,http://publications.europa.eu/resource/authority/language/NMJ,false,,1950-05-09,NMJ,,
NMK,http://publications.europa.eu/resource/authority/language/NMK,false,,1950-05-09,NMK,,
NML,http://publications.europa.eu/resource/authority/language/NML,false,,1950-05-09,NML,,
NMM,http://publications.europa.eu/resource/authority/language/NMM,false,,1950-05-09,NMM,,
NMN,http://publications.europa.eu/resource/authority/language/NMN,false,,1950-05-09,NMN,,
NMO,http://publications.europa.eu/resource/authority/language/NMO,false,,1950-05-09,NMO,,
NMP,http://publications.europa.eu/resource/authority/language/NMP,false,,1950-05-09,NMP,,
NMQ,http://publications.europa.eu/resource/authority/language/NMQ,false,,1950-05-09,NMQ,,
NMR,http://publications.europa.eu/resource/authority/language/NMR,false,,1950-05-09,NMR,,
NMS,http://publications.europa.eu/resource/authority/language/NMS,false,,1950-05-09,NMS,,
NMT,http://publications.europa.eu/resource/authority/language/NMT,false,,1950-05-09,NMT,,
NMU,http://publications.europa.eu/resource/authority/language/NMU,false,,1950-05-09,NMU,,
NMV,http://publications.europa.eu/resource/authority/language/NMV,false,,1950-05-09,NMV,,
NMW,http://publications.europa.eu/resource/authority/language/NMW,false,,1950-05-09,NMW,,
NMX,http://publications.europa.eu/resource/authority/language/NMX,false,,1950-05-09,NMX,,
NMY,http://publications.europa.eu/resource/authority/language/NMY,false,,1950-05-09,NMY,,
NMZ,http://publications.europa.eu/resource/authority/language/NMZ,false,,1950-05-09,NMZ,,
NNA,http://publications.europa.eu/resource/authority/language/NNA,false,,1950-05-09,NNA,,
NNB,http://publications.europa.eu/resource/authority/language/NNB,false,,1950-05-09,NNB,,
NNC,http://publications.europa.eu/resource/authority/language/NNC,false,,1950-05-09,NNC,,
NND,http://publications.europa.eu/resource/authority/language/NND,false,,1950-05-09,NND,,
NNE,http://publications.europa.eu/resource/authority/language/NNE,false,,1950-05-09,NNE,,
NNF,http://publications.europa.eu/resource/authority/language/NNF,false,,1950-05-09,NNF,,
NNG,http://publications.europa.eu/resource/authority/language/NNG,false,,1950-05-09,NNG,,
NNH,http://publications.europa.eu/resource/authority/language/NNH,false,,1950-05-09,NNH,,
NNI,http://publications.europa.eu/resource/authority/language/NNI,false,,1950-05-09,NNI,,
