# Serializing assets/vocabularies/treaties/latest/treaties.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/treaty
# title: Treaty
# version: 20210116-0
# description: Treaty
key,url,deprecated,valid_from,country_code,label_en,label_it,valid_until
ACC_2005,http://publications.europa.eu/resource/authority/treaty/ACC_2005,false,2005-04-25,ACC_2005,Treaty of Accession of the Republic of Bulgaria and Romania (2005),Trattato di adesione della Repubblica di Bulgaria e della Romania (2005),
ACC_2005_ACT,http://publications.europa.eu/resource/authority/treaty/ACC_2005_ACT,false,2005-04-25,ACC_2005_ACT,Act concerning the conditions of accession of Bulgaria and Romania and the adjustments to the Treaties,Atto relativo alle condizioni di adesione della Bulgaria e della Romania e agli adattamenti dei trattati,
ACC_2012,http://publications.europa.eu/resource/authority/treaty/ACC_2012,false,2011-12-05,ACC_2012,Treaty of Accession of Croatia (2012),Trattato di adesione della Croazia (2012),
ACC_2012_ACT,http://publications.europa.eu/resource/authority/treaty/ACC_2012_ACT,false,2011-12-05,ACC_2012_ACT,Act concerning the conditions of accession of Croatia and the adjustments to the Treaties,Atto relativo alle condizioni di adesione della Repubblica di Croazia e agli adattamenti dei trattati,
AMS,http://publications.europa.eu/resource/authority/treaty/AMS,false,1997-10-02,AMS,Treaty of Amsterdam (1997),Trattato di Amsterdam (1997),
BUDG_1970,http://publications.europa.eu/resource/authority/treaty/BUDG_1970,false,1970-04-22,BUDG_1970,Treaty amending Certain Budgetary Provisions (1970),Trattato che modifica talune disposizioni in materia di bilancio (1970),
CECA,http://publications.europa.eu/resource/authority/treaty/CECA,false,1951-04-18,CECA,Treaty establishing the European Coal and Steel Community (1951),Trattato che istituisce la Comunità europea del carbone e dell’acciaio (1951),
CECA_1951,http://publications.europa.eu/resource/authority/treaty/CECA_1951,true,1950-12-31,CECA_1951,Treaty establishing the European Coal and Steel Community (1951),Trattato che istituisce la Comunità europea del carbone e dell’acciaio (1951),1951-01-01
CECA_AMND_1956,http://publications.europa.eu/resource/authority/treaty/CECA_AMND_1956,false,1956-10-27,CECA_AMND_1956,Treaty amending the Treaty establishing the European Coal and Steel Community (1956),Trattato che modifica il trattato che istituisce la Comunità europea del carbone e dell’acciaio (1956),
CHAR_2007,http://publications.europa.eu/resource/authority/treaty/CHAR_2007,true,2007-12-12,CHAR_2007,Charter of Fundamental Rights of the European Union (2007),Carta dei diritti fondamentali dell’Unione europea (2007),2010-03-29
CHAR_2010,http://publications.europa.eu/resource/authority/treaty/CHAR_2010,true,2010-03-30,CHAR_2010,Charter of Fundamental Rights of the European Union (2010),Carta dei diritti fondamentali dell’Unione europea (2010),2012-10-25
CHAR_2012,http://publications.europa.eu/resource/authority/treaty/CHAR_2012,true,2012-10-26,CHAR_2012,Charter of Fundamental Rights of the European Union (2012),Carta dei diritti fondamentali dell’Unione europea (2012),2016-06-06
CHAR_2016,http://publications.europa.eu/resource/authority/treaty/CHAR_2016,false,2016-06-07,CHAR_2016,Charter of Fundamental Rights of the European Union (2016),Carta dei diritti fondamentali dell’Unione europea (versione consolidata 2016),
CONV_ANT_1962,http://publications.europa.eu/resource/authority/treaty/CONV_ANT_1962,false,1962-11-13,CONV_ANT_1962,Convention on the Netherlands Antilles (1962),Convenzione Antille olandesi (1962),
CONV_ANT_1962_PRO,http://publications.europa.eu/resource/authority/treaty/CONV_ANT_1962_PRO,false,1962-11-13,CONV_ANT_1962_PRO,Protocol on the Netherlands Antilles (1962),Protocollo Antille olandesi (1962),
CONV_INST_1957,http://publications.europa.eu/resource/authority/treaty/CONV_INST_1957,false,1957-03-25,CONV_INST_1957,Convention on Certain Institutions common to the European Communities (1957),Convenzione relativa a alcune istituzioni comuni alle Comunità europee (1957),
EEA,http://publications.europa.eu/resource/authority/treaty/EEA,false,1993-03-07,EEA,Agreement on the European Economic Area (1993),Accordo sullo Spazio economico europeo (1993),
ESM,http://publications.europa.eu/resource/authority/treaty/ESM,false,2012-02-02,ESM,Treaty establishing the European Stability Mechanism (2012),Trattato che istituisce il meccanismo europeo di stabilità (2012),
EURATOM,http://publications.europa.eu/resource/authority/treaty/EURATOM,false,1957-03-25,EURATOM,Treaty establishing the European Atomic Energy Community (1957),Trattato che istituisce la Comunità europea dell’energia atomica (1957),
EURATOM_1957,http://publications.europa.eu/resource/authority/treaty/EURATOM_1957,true,1957-03-24,EURATOM_1957,Treaty establishing the European Atomic Energy Community (1957),Trattato che istituisce la Comunità europea dell’energia atomica (1957),1957-03-25
EURATOM_2010,http://publications.europa.eu/resource/authority/treaty/EURATOM_2010,true,2010-03-30,EURATOM_2010,Treaty establishing the European Atomic Energy Community (consolidated version 2010),Trattato che istituisce la Comunità europea dell’energia atomica (versione consolidata 2010),2010-10-25
EURATOM_2012,http://publications.europa.eu/resource/authority/treaty/EURATOM_2012,true,2012-10-26,EURATOM_2012,Treaty establishing the European Atomic Energy Community (consolidated version 2012),Trattato che istituisce la Comunità europea dell’energia atomica (versione consolidata 2012),2016-06-06
EURATOM_2016,http://publications.europa.eu/resource/authority/treaty/EURATOM_2016,false,2016-06-07,EURATOM_2016,Treaty establishing the European Atomic Energy Community (consolidated version 2016),Trattato che istituisce la Comunità europea dell’energia atomica (versione consolidata 2016),
FINAN_1975,http://publications.europa.eu/resource/authority/treaty/FINAN_1975,false,1975-07-22,FINAN_1975,Treaty amending Certain Financial Provisions (1975),Trattato che modifica talune disposizioni in materia finanziaria (1975),
FUSION,http://publications.europa.eu/resource/authority/treaty/FUSION,false,1965-04-08,FUSION,Merger Treaty (1965),Trattato di fusione (1965),
LIS,http://publications.europa.eu/resource/authority/treaty/LIS,false,2007-12-13,LIS,Treaty of Lisbon (2007),Trattato di Lisbona (2007),
LIS_2008,http://publications.europa.eu/resource/authority/treaty/LIS_2008,false,2008-05-09,LIS_2008,Treaty of Lisbon (consolidated version 2008),Trattato di Lisbona (versione consolidata 2008),2010-03-30
LIS_2010,http://publications.europa.eu/resource/authority/treaty/LIS_2010,false,2010-03-30,LIS_2010,Treaty of Lisbon (consolidated version 2010),Trattato di Lisbona (versione consolidata 2010),2010-10-25
LIS_2012,http://publications.europa.eu/resource/authority/treaty/LIS_2012,false,2012-10-26,LIS_2012,Treaty of Lisbon (consolidated version 2012),Trattato di Lisbona (versione consolidata 2012),2016-06-06
LIS_2016,http://publications.europa.eu/resource/authority/treaty/LIS_2016,false,2016-06-07,LIS_2016,Treaty of Lisbon (consolidated version 2016),Trattato di Lisbona (versione consolidata 2016),
LIS_CORR,http://publications.europa.eu/resource/authority/treaty/LIS_CORR,false,2009-11-30,LIS_CORR,Corrigenda — Procès-verbal of rectification to the Treaty of Lisbon (2007),Rettifiche — Verbale di rettifica del trattato di Lisbona (2007),
LIS_PRO1,http://publications.europa.eu/resource/authority/treaty/LIS_PRO1,false,2007-12-13,LIS_PRO1,Protocol (No 1) on the role of National Parliaments in the European Union,Protocollo (N. 1) sul ruolo dei parlamenti nazionali nell’Unione europea,
LIS_PRO10,http://publications.europa.eu/resource/authority/treaty/LIS_PRO10,false,2007-12-13,LIS_PRO10,Protocol (No 10) on permanent structured cooperation established by Article 42 of the Treaty on European Union,Protocollo (N. 10) sulla cooperazione strutturata permanente istituita dall’articolo 42 del trattato sull’Unione europea,
LIS_PRO11,http://publications.europa.eu/resource/authority/treaty/LIS_PRO11,false,1997-10-02,LIS_PRO11,Protocol (No 11) on Article 42 of the Treaty on European Union,Protocollo (N. 11) sull’articolo 42 del trattato sull’Unione europea,
LIS_PRO12,http://publications.europa.eu/resource/authority/treaty/LIS_PRO12,false,1992-02-07,LIS_PRO12,Protocol (No 12) on the excessive deficit procedure,Protocollo (N. 12) sulla procedura per i disavanzi eccessivi,
LIS_PRO13,http://publications.europa.eu/resource/authority/treaty/LIS_PRO13,false,1992-02-07,LIS_PRO13,Protocol (No 13) on the convergence criteria,Protocollo (N. 13) sui criteri di convergenza,
LIS_PRO14,http://publications.europa.eu/resource/authority/treaty/LIS_PRO14,false,2007-12-13,LIS_PRO14,Protocol (No 14) on the Euro Group,Protocollo (N. 14) sull’Eurogruppo,
LIS_PRO15,http://publications.europa.eu/resource/authority/treaty/LIS_PRO15,false,1992-02-07,LIS_PRO15,Protocol (No 15) on certain provisions relating to the United Kingdom of Great Britain and Northern Ireland,Protocollo (N. 15) su talune disposizioni relative al Regno Unito di Gran Bretagna e Irlanda del Nord,
LIS_PRO16,http://publications.europa.eu/resource/authority/treaty/LIS_PRO16,false,1992-02-07,LIS_PRO16,Protocol (No 16) on certain provisions relating to Denmark,Protocollo (N. 16) su talune disposizioni relative alla Danimarca,
LIS_PRO17,http://publications.europa.eu/resource/authority/treaty/LIS_PRO17,false,1992-02-07,LIS_PRO17,Protocol (No 17) on Denmark,Protocollo (N. 17) sulla Danimarca,
LIS_PRO18,http://publications.europa.eu/resource/authority/treaty/LIS_PRO18,false,1992-02-07,LIS_PRO18,Protocol (No 18) on France,Protocollo (N. 18) sulla Francia,
LIS_PRO19,http://publications.europa.eu/resource/authority/treaty/LIS_PRO19,false,1997-10-02,LIS_PRO19,Protocol (No 19) on the Schengen acquis integrated into the framework of the European Union,Protocollo (N. 19) sull’acquis di Schengen integrato nell’ambito dell’Unione europea,
LIS_PRO2,http://publications.europa.eu/resource/authority/treaty/LIS_PRO2,false,2007-12-13,LIS_PRO2,Protocol (No 2) on the application of the principles of subsidiarity and proportionality,Protocollo (N. 2) sull’applicazione dei principi di sussidiarietà e di proporzionalità,
LIS_PRO20,http://publications.europa.eu/resource/authority/treaty/LIS_PRO20,false,1997-10-02,LIS_PRO20,Protocol (No 20) on the application of certain aspects of Article 26 of the Treaty on the Functioning of the European Union to the United Kingdom and to Ireland,Protocollo (N. 20) sull’applicazione di alcuni aspetti dell’articolo 26 del trattato sul funzionamento dell’Unione europea al Regno Unito e all’Irlanda,
LIS_PRO21,http://publications.europa.eu/resource/authority/treaty/LIS_PRO21,false,1997-10-02,LIS_PRO21,"Protocol (No 21) on the position of the United Kingdom and Ireland in respect of the area of freedom, security and justice","Protocollo (N. 21) sulla posizione del Regno Unito e dell’Irlanda rispetto allo spazio di libertà, sicurezza e giustizia",
LIS_PRO22,http://publications.europa.eu/resource/authority/treaty/LIS_PRO22,false,1997-10-02,LIS_PRO22,Protocol (No 22) on the position of Denmark,Protocollo (N. 22) sulla posizione della Danimarca,
LIS_PRO23,http://publications.europa.eu/resource/authority/treaty/LIS_PRO23,false,1997-10-02,LIS_PRO23,Protocol (No 23) on external relations of the Member states with regard to the crossing of external borders,Protocollo (N. 23) sulle relazioni esterne degli Stati membri in materia di attraversamento delle frontiere esterne,
LIS_PRO24,http://publications.europa.eu/resource/authority/treaty/LIS_PRO24,false,1997-10-02,LIS_PRO24,Protocol (No 24) on asylum for nationals of Member States of the European Union,Protocollo (N. 24) sull’asilo per i cittadini degli Stati membri dell’Unione europea,
LIS_PRO25,http://publications.europa.eu/resource/authority/treaty/LIS_PRO25,false,2007-12-13,LIS_PRO25,Protocol (No 25) on the exercise of shared competence,Protocollo (N. 25) sull’esercizio della competenza concorrente,
LIS_PRO26,http://publications.europa.eu/resource/authority/treaty/LIS_PRO26,false,2007-12-13,LIS_PRO26,Protocol (No 26) on services of general interest,Protocollo (N. 26) sui servizi di interesse generale,
LIS_PRO27,http://publications.europa.eu/resource/authority/treaty/LIS_PRO27,false,2007-12-13,LIS_PRO27,Protocol (No 27) on the internal market and competition,Protocollo (N. 27) sul mercato interno e sulla concorrenza,
LIS_PRO28,http://publications.europa.eu/resource/authority/treaty/LIS_PRO28,false,2007-12-13,LIS_PRO28,"Protocol (No 28) on economic, social and territorial cohesion","Protocollo (N. 28) sulla coesione economica, sociale e territoriale",
LIS_PRO29,http://publications.europa.eu/resource/authority/treaty/LIS_PRO29,false,1997-10-02,LIS_PRO29,Protocol (No 29) on the system of public broadcasting in the Member States,Protocollo (N. 29) sul sistema di radiodiffusione pubblica negli Stati membri,
LIS_PRO3,http://publications.europa.eu/resource/authority/treaty/LIS_PRO3,false,2001-02-26,LIS_PRO3,Protocol (No 3) on the statute of the Court of Justice of the European Union,Protocollo (N. 3) sullo statuto della Corte di giustizia dell’Unione europea,
LIS_PRO30,http://publications.europa.eu/resource/authority/treaty/LIS_PRO30,false,2007-12-13,LIS_PRO30,Protocol (No 30) on the application of the Charter of Fundamental Rights of the European Union to Poland and to the United Kingdom,Protocollo (N. 30) sull’applicazione della Carta dei diritti fondamentali dell’Unione europea alla Polonia e al Regno Unito,
LIS_PRO31,http://publications.europa.eu/resource/authority/treaty/LIS_PRO31,false,1962-11-13,LIS_PRO31,Protocol (No 31) concerning imports into the European Union of petroleum products refined in the Netherlands Antilles,Protocollo (N. 31) sulle importazioni nell’Unione europea di prodotti del petrolio raffinati nelle Antille olandesi,
LIS_PRO32,http://publications.europa.eu/resource/authority/treaty/LIS_PRO32,false,1992-02-07,LIS_PRO32,Protocol (No 32) on the acquisition of property in Denmark,Protocollo (N. 32) sull’acquisto di beni immobili in Danimarca,
LIS_PRO33,http://publications.europa.eu/resource/authority/treaty/LIS_PRO33,false,1992-02-07,LIS_PRO33,Protocol (No 33) concerning Article 157 of the Treaty on the Functioning of the European Union,Protocollo (N. 33) sull’articolo 157 del trattato sul funzionamento dell’Unione europea,
LIS_PRO34,http://publications.europa.eu/resource/authority/treaty/LIS_PRO34,false,1984-03-13,LIS_PRO34,Protocol (No 34) on special arrangements for Greenland,Protocollo (N. 34) concernente il regime particolare applicabile alla Groenlandia,
LIS_PRO35,http://publications.europa.eu/resource/authority/treaty/LIS_PRO35,false,1992-02-07,LIS_PRO35,Protocol (No 35) on Article 40.3.3 of the constitution of Ireland,Protocollo (N. 35) sull’articolo 40.3.3 della Costituzione irlandese,
LIS_PRO36,http://publications.europa.eu/resource/authority/treaty/LIS_PRO36,false,2007-12-13,LIS_PRO36,Protocol (No 36) on transitional provisions,Protocollo (N. 36) sulle disposizioni transitorie,
LIS_PRO37,http://publications.europa.eu/resource/authority/treaty/LIS_PRO37,false,2001-02-26,LIS_PRO37,Protocol (No 37) on the financial consequences of the expiry of the ECSC Treaty and on the Research fund for Coal and Steel,Protocollo (N. 37) relativo alle conseguenze finanziarie della scadenza del trattato CECA e al fondo di ricerca carbone e acciaio,
LIS_PRO4,http://publications.europa.eu/resource/authority/treaty/LIS_PRO4,false,1992-02-07,LIS_PRO4,Protocol (No 4) on the statute of the European System of Central Banks and of the European Central Bank,Protocollo (N. 4) sullo statuto del sistema europeo di banche centrali e della Banca centrale europea,
LIS_PRO5,http://publications.europa.eu/resource/authority/treaty/LIS_PRO5,false,1957-03-25,LIS_PRO5,Protocol (No 5) on the statute of the European Investment Bank,Protocollo (N. 5) sullo statuto della Banca europea per gli investimenti,
LIS_PRO6,http://publications.europa.eu/resource/authority/treaty/LIS_PRO6,false,1997-10-02,LIS_PRO6,"Protocol (No 6) on the location of the seats of the institutions and of certain bodies, offices, agencies and departments of the European Union","Protocollo (N. 6) sulle sedi delle istituzioni e di determinati organi, organismi e servizi dell’Unione europea",
LIS_PRO7,http://publications.europa.eu/resource/authority/treaty/LIS_PRO7,false,1965-04-08,LIS_PRO7,Protocol (No 7) on the privileges and immunities of the European Union,Protocollo (N. 7) sui privilegi e sulle immunità dell’Unione europea,
LIS_PRO8,http://publications.europa.eu/resource/authority/treaty/LIS_PRO8,false,2007-12-13,LIS_PRO8,Protocol (No 8) relating to article 6(2) of the Treaty on European Union on the accession of the Union to the European Convention on the Protection of Human Rights and Fundamental Freedoms,"Protocollo (N. 8) relativo all’articolo 6, paragrafo 2 del trattato sull’Unione europea sull’adesione dell’Unione alla Convenzione europea per la salvaguardia dei diritti dell’uomo e delle libertà fondamentali",
LIS_PRO9,http://publications.europa.eu/resource/authority/treaty/LIS_PRO9,false,2007-12-13,LIS_PRO9,"Protocol (No 9) on the decision of the Council relating to the implementation of Article 16(4) of the Treaty on European Union and article 238(2) of the Treaty on the Functioning of the European Union between 1 November 2014 and 31 March 2017 on the one hand, and as from 1 april 2017 on the other","Protocollo (N. 9) sulla decisione del Consiglio relativa all’attuazione degli articoli 16, paragrafo 4, del trattato sull’Unione europea e 238, paragrafo 2 del trattato sul funzionamento dell’Unione europea tra il 1o novembre 2014 e il 31 marzo 2017, da un lato, e dal 1o aprile 2017, dall’altro",
NICE,http://publications.europa.eu/resource/authority/treaty/NICE,false,2001-02-26,NICE,Treaty of Nice (2001),Trattato di Nizza (2001),
OP_DATPRO,http://publications.europa.eu/resource/authority/treaty/OP_DATPRO,,,OP_DATPRO,Provisional data,Dati provvisori,
PRO_ANT,http://publications.europa.eu/resource/authority/treaty/PRO_ANT,true,1962-11-13,PRO_ANT,Protocol on the Netherlands Antilles (1962),Protocollo Antille olandesi (1962),1962-11-14
PRO_STATUTE_EIB_1975,http://publications.europa.eu/resource/authority/treaty/PRO_STATUTE_EIB_1975,false,1975-07-10,PRO_STATUTE_EIB_1975,Treaty amending Certain Provisions of the Protocol on the Statute of the European Investment Bank (1975),Trattato che modifica talune disposizioni del protocollo sullo statuto della Banca europea per gli investimenti (1975),
PRO_STATUTE_EIB_1993,http://publications.europa.eu/resource/authority/treaty/PRO_STATUTE_EIB_1993,false,1993-03-25,PRO_STATUTE_EIB_1993,Act amending the Protocol on the Statute of the European Investment Bank empowering the Board of Governors to establish a European Investment Fund (1993),Atto che modifica il protocollo sullo statuto della Banca europea per gli investimenti per conferire al consiglio dei governatori il potere d’istituire un Fondo europeo per gli investimenti (1993),
ROME,http://publications.europa.eu/resource/authority/treaty/ROME,false,1957-03-25,ROME,Treaties of Rome (common parts),Trattati di Roma (disposizioni comuni),
SCHENGEN,http://publications.europa.eu/resource/authority/treaty/SCHENGEN,false,1985-06-14,SCHENGEN,Schengen Convention (1985),Convenzione di Schengen (1985),
SEA,http://publications.europa.eu/resource/authority/treaty/SEA,false,1986-02-28,SEA,Single European Act (1986),Atto unico europeo (1986),
TCONS_2004,http://publications.europa.eu/resource/authority/treaty/TCONS_2004,false,2004-10-29,TCONS_2004,Treaty establishing a Constitution for Europe (2004),Trattato che adotta una Costituzione per l’Europa (2004),
TEC_1992,http://publications.europa.eu/resource/authority/treaty/TEC_1992,true,1992-02-07,TEC_1992,Treaty establishing the European Community (consolidated version 1992),Trattato che istituisce la Comunità europea (versione consolidata 1992),1999-04-30
TEC_1997,http://publications.europa.eu/resource/authority/treaty/TEC_1997,true,1997-10-02,TEC_1997,Treaty establishing the European Community (consolidated version 1997),Trattato che istituisce la Comunità europea (versione consolidata 1997),2003-12-23
TEC_2002,http://publications.europa.eu/resource/authority/treaty/TEC_2002,true,2002-12-24,TEC_2002,Treaty establishing the European Community (consolidated version 2002),Trattato che istituisce la Comunità europea (versione consolidata 2002),2006-12-28
TEC_2006,http://publications.europa.eu/resource/authority/treaty/TEC_2006,true,2006-12-29,TEC_2006,Treaty establishing the European Community (consolidated version 2006),Trattato che istituisce la Comunità europea (versione consolidata 2006),2008-05-08
TEEC,http://publications.europa.eu/resource/authority/treaty/TEEC,false,1957-03-25,TEEC,Treaty establishing the European Economic Community (1957),Trattato che istituisce la Comunità economica europea (1957),
TEEC_1957,http://publications.europa.eu/resource/authority/treaty/TEEC_1957,true,1957-03-24,TEEC_1957,Treaty establishing the European Economic Community (1957),Trattato che istituisce la Comunità economica europea (1957),1957-03-25
TEU,http://publications.europa.eu/resource/authority/treaty/TEU,false,1992-02-07,TEU,Treaty on European Union (1992),Trattato sull’Unione europea (1992),
TEU_1992,http://publications.europa.eu/resource/authority/treaty/TEU_1992,true,1992-02-06,TEU_1992,Treaty on European Union (1992),Trattato sull’Unione europea (1992),1992-02-07
TEU_1997,http://publications.europa.eu/resource/authority/treaty/TEU_1997,true,1997-10-02,TEU_1997,Treaty on European Union (consolidated version 1997),Trattato sull’Unione europea (versione consolidata 1997),2002-12-23
TEU_2002,http://publications.europa.eu/resource/authority/treaty/TEU_2002,true,2002-12-24,TEU_2002,Treaty on European Union (consolidated version 2002),Trattato sull’Unione europea (versione consolidata 2002),2006-12-28
TEU_2006,http://publications.europa.eu/resource/authority/treaty/TEU_2006,true,2006-12-29,TEU_2006,Treaty on European Union (consolidated version 2006),Trattato sull’Unione europea (versione consolidata 2006),2008-05-08
TEU_2008,http://publications.europa.eu/resource/authority/treaty/TEU_2008,true,2008-05-09,TEU_2008,Treaty on European Union (consolidated version 2008),Trattato sull’Unione europea (versione consolidata 2008),2010-03-30
TEU_2010,http://publications.europa.eu/resource/authority/treaty/TEU_2010,true,2010-03-30,TEU_2010,Treaty on European Union (consolidated version 2010),Trattato sull’Unione europea (versione consolidata 2010),2010-10-25
TEU_2012,http://publications.europa.eu/resource/authority/treaty/TEU_2012,true,2012-10-26,TEU_2012,Treaty on European Union (consolidated version 2012),Trattato sull’Unione europea (versione consolidata 2012),2016-06-06
TEU_2016,http://publications.europa.eu/resource/authority/treaty/TEU_2016,false,2016-06-07,TEU_2016,Treaty on European Union (consolidated version 2016),Trattato sull’Unione europea (versione consolidata 2016),
TFEU_2008,http://publications.europa.eu/resource/authority/treaty/TFEU_2008,true,2008-05-09,TFEU_2008,Treaty on the Functioning of the European Union (consolidated version 2008),Trattato sul funzionamento dell’Unione europea (versione consolidata 2008),2010-03-30
TFEU_2010,http://publications.europa.eu/resource/authority/treaty/TFEU_2010,true,2010-03-30,TFEU_2010,Treaty on the Functioning of the European Union (consolidated version 2010),Trattato sul funzionamento dell’Unione europea (versione consolidata 2010),2010-10-25
TFEU_2012,http://publications.europa.eu/resource/authority/treaty/TFEU_2012,true,2012-10-26,TFEU_2012,Treaty on the Functioning of the European Union (consolidated version 2012),Trattato sul funzionamento dell’Unione europea (versione consolidata 2012),2016-06-06
TFEU_2016,http://publications.europa.eu/resource/authority/treaty/TFEU_2016,false,2016-06-07,TFEU_2016,Treaty on the Functioning of the European Union (consolidated version 2016),Trattato sul funzionamento dell’Unione europea (versione consolidata 2016),
TGREENL,http://publications.europa.eu/resource/authority/treaty/TGREENL,false,1984-03-13,TGREENL,Treaty of Greenland (1984),Trattato Groenlandia (1984),
TSCG,http://publications.europa.eu/resource/authority/treaty/TSCG,false,2012-02-02,TSCG,"Treaty on Stability, Coordination and Governance in the Economic and Monetary Union (2012)","Trattato sulla stabilità, sul coordinamento e sulla governance nell’Unione economica e monetaria (2012)",
WITHD_AGREE_UK,http://publications.europa.eu/resource/authority/treaty/WITHD_AGREE_UK,false,2019-11-12,WITHD_AGREE_UK,Agreement on the withdrawal of the United Kingdom of Great Britain and Northern Ireland from the European Union and the European Atomic Energy Community,Accordo sul recesso del Regno Unito di Gran Bretagna e Irlanda del Nord dall’Unione europea e dalla Comunità europea dell’energia atomica,
