# Serializing assets/vocabularies/procjur/latest/procjur.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/procjur
# title: Legal proceeding
# version: 20210616-0
# description: Legal proceeding
key,url,deprecated,valid_from,country_code,label_en,label_it
JUDG_REV,http://publications.europa.eu/resource/authority/procjur/JUDG_REV,false,1952-07-24,JUDG_REV,Revision of a judgment,Revocazione di una sentenza
OMST,http://publications.europa.eu/resource/authority/procjur/OMST,false,1952-07-24,OMST,Failure to adjudicate,Omessa pronuncia
OPPO,http://publications.europa.eu/resource/authority/procjur/OPPO,false,1952-07-24,OPPO,Opposition,Opposizione
OP_DATPRO,http://publications.europa.eu/resource/authority/procjur/OP_DATPRO,,,OP_DATPRO,Provisional data,Dati provvisori
PPAR,http://publications.europa.eu/resource/authority/procjur/PPAR,false,2018-03-16,PPAR,Special proceedings,Procedimento particolare
PROC_OPI,http://publications.europa.eu/resource/authority/procjur/PROC_OPI,false,1952-07-24,PROC_OPI,Opinion procedure,Procedura di parere
PROC_PART,http://publications.europa.eu/resource/authority/procjur/PROC_PART,false,1952-07-24,PROC_PART,Particular form of procedure,Procedimento particolare
PROPERTY_INTEL,http://publications.europa.eu/resource/authority/procjur/PROPERTY_INTEL,false,1952-07-24,PROPERTY_INTEL,Intellectual property,Proprità intellettuale
RECT,http://publications.europa.eu/resource/authority/procjur/RECT,false,1952-07-24,RECT,Rectification,Rettifica
REFER_PREL,http://publications.europa.eu/resource/authority/procjur/REFER_PREL,false,1952-07-24,REFER_PREL,Reference for a preliminary ruling,Rinvio pregiudiziale
REFER_PREL_URG,http://publications.europa.eu/resource/authority/procjur/REFER_PREL_URG,false,1952-07-24,REFER_PREL_URG,Preliminary reference - urgent procedure,Rinvio pregiudiziale - Procedimento d'urgenza
REF_BACK_ASIDE,http://publications.europa.eu/resource/authority/procjur/REF_BACK_ASIDE,false,1952-07-24,REF_BACK_ASIDE,Referral back after setting aside,Rinvio dopo annullamento
REF_BACK_DECLIN,http://publications.europa.eu/resource/authority/procjur/REF_BACK_DECLIN,false,1952-07-24,REF_BACK_DECLIN,Referrals back after jurisdiction has been declined,Rinvio dopo riattribuzione di cause
REF_BACK_LACK,http://publications.europa.eu/resource/authority/procjur/REF_BACK_LACK,false,1952-07-24,REF_BACK_LACK,Referral back for lack of competence,Rinvio per incompetenza
REF_BACK_REVIEW,http://publications.europa.eu/resource/authority/procjur/REF_BACK_REVIEW,false,1952-07-24,REF_BACK_REVIEW,Referral back after review,Rinvio dopo riesame
REF_P_BACK_ASIDE,http://publications.europa.eu/resource/authority/procjur/REF_P_BACK_ASIDE,false,1952-07-24,REF_P_BACK_ASIDE,Partial referral back after setting aside,Rinvio parziale dopo annullamento
REF_P_BACK_DECLIN,http://publications.europa.eu/resource/authority/procjur/REF_P_BACK_DECLIN,false,1952-07-24,REF_P_BACK_DECLIN,Partial referrals back after jurisdiction has been declined,Rinvio parziale dopo riattribuzione di cause
REF_P_BACK_LACK,http://publications.europa.eu/resource/authority/procjur/REF_P_BACK_LACK,false,1952-07-24,REF_P_BACK_LACK,Partial referral back for lack of competence,Rinvio parziale per incompetenza
RESP_MEMB,http://publications.europa.eu/resource/authority/procjur/RESP_MEMB,false,1952-07-24,RESP_MEMB,Responsibility of a member of the institutions,Responsabilità di un membro delle istituzioni
REVIEW,http://publications.europa.eu/resource/authority/procjur/REVIEW,false,1952-07-24,REVIEW,Review,Riesame
RULING,http://publications.europa.eu/resource/authority/procjur/RULING,false,1952-07-24,RULING,Ruling (EURATOM Treaty),Deliberazione (Trattato EURATOM)
STAFF,http://publications.europa.eu/resource/authority/procjur/STAFF,false,1952-07-24,STAFF,Staff cases,Funzione pubblica
THIRDPARTY_PROCEED,http://publications.europa.eu/resource/authority/procjur/THIRDPARTY_PROCEED,false,1952-07-24,THIRDPARTY_PROCEED,Third-party proceedings,Opposizione di terzo
